date,caixa,deprec_e_amort,divida_bruta,ebit,lucro_liquido,patrimonio_liquido,qtd_acoes,receita_liquida,close_price,dividends,EBITDA,divida_liquida,LPA,VPA,P/L,P/EBITDA,P/VPA,DL/PL,DL/EBITDA,DL/EBIT,ROE,MARGEM_EBITDA,MARGEM_EBIT,MARGEM_LIQUIDA
2012-02-14,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,44.25,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.347948783007289,7.372554400829338e-07,1.6184751001747784,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-15,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.470001220703125,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.236052911780515,7.242597713079131e-07,1.5899460922096096,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-16,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.630001068115234,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.259005925038392,7.269255511478456e-07,1.5957981999851636,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-17,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.93000030517578,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.158586286819054,7.152627405141888e-07,1.5701951761451443,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-23,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.86000061035156,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.2920008473939015,7.307576056954235e-07,1.604210596192194,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-24,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,44.09000015258789,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.324995769749412,7.345896602430013e-07,1.6126229923992244,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-27,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.619998931884766,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.257571053885585,7.267589041569221e-07,1.5954323647662354,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-28,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,44.08000183105469,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.3235614458396086,7.344230768092826e-07,1.6122572967055513,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-02-29,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.54999923706055,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.2475291447879515,7.25592629449277e-07,1.592872076334759,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-01,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,44.04999923706055,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.319257379624192,7.339231993937169e-07,1.611159930574022,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-02,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,44.45000076293945,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.376640186390386,7.405876807721507e-07,1.6257902697755346,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-05,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.150001525878906,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.1901468852647605,7.189282116280479e-07,1.5782418766585016,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-06,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.060001373291016,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.890322841759556,6.841064267180008e-07,1.501798640357372,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-07,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.0,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.8817152565717254,6.831067354440743e-07,1.4996040476195687,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-08,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.150001525878906,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.903233945919799,6.856059318502882e-07,1.5050904597014496,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-09,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.11000061035156,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.8974955557945785,6.849394710010039e-07,1.5036273978762473,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-12,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,40.619998931884766,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.827201644868142,6.767754844902826e-07,1.4857052393306573,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-13,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.70000076293945,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.125591364463544,7.11430685966611e-07,1.5617827799381139,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-14,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.29999923706055,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.068208557697351,7.047662045881772e-07,1.5471524407366015,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-15,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.70000076293945,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.125591364463544,7.11430685966611e-07,1.5617827799381139,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-16,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.970001220703125,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.164324676944274,7.159292013634731e-07,1.5716582379703465,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-19,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.970001220703125,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.164324676944274,7.159292013634731e-07,1.5716582379703465,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-20,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.61000061035156,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.112680260303301,7.099311808343236e-07,1.5584909605940365,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-21,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.45000076293945,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.089727247045424,7.07265400994391e-07,1.5526388528184825,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-22,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.56999969482422,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.9634854005056,6.926035800961594e-07,1.520452190290308,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-23,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.54999923706055,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.96061620544299,6.922703496715173e-07,1.5197206593777068,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-26,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.11000061035156,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.04095202546706,7.016006108898837e-07,1.5402031063547734,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-27,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.40999984741211,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.083988856920204,7.065989401451067e-07,1.5511757909932802,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-28,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.599998474121094,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.967788919478013,6.931033939545203e-07,1.5215494168965822,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-29,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.15999984741211,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.048124739502083,7.024336551728867e-07,1.5420318638736485,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-30,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.900001525878906,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.154282767846641,7.14762926655828e-07,1.5690979495388702,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-03-31,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.900001525878906,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.154282767846641,7.14762926655828e-07,1.5690979495388702,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-02,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,44.0099983215332,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.313518989498973,7.332567385444326e-07,1.6096968687488198,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-03,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.02000045776367,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.171497390979297,7.167622456464762e-07,1.5734869954892219,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-04,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.16999816894531,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.049559063411887,7.026002386066055e-07,1.5423975595673216,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-05,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.060001373291016,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.033779311432037,7.007675666068807e-07,1.538374348835898,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-09,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.619998931884766,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.9706581145406235,6.934366243791624e-07,1.5222809478091832,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-10,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.2400016784668,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.916145050080042,6.871054369825756e-07,1.508382279045527,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-11,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,41.2400016784668,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,5.916145050080042,6.871054369825756e-07,1.508382279045527,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-12,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.86000061035156,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.2920008473939015,7.307576056954235e-07,1.604210596192194,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-13,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.79999923706055,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.283393262206072,7.297579144214969e-07,1.6020160034543904,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-16,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.15999984741211,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.048124739502083,7.024336551728867e-07,1.5420318638736485,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-17,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.060001373291016,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.1772357811045175,7.174287064957605e-07,1.5749500573144242,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-18,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.5,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.240356430752929,7.247595851662739e-07,1.5910433188158837,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-19,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.18000030517578,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.194450404237174,7.194280254864087e-07,1.579339103264776,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-20,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,43.08000183105469,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.180104976167128,7.177619369204026e-07,1.5756815882270252,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-23,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.79999923706055,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.139936792533591,7.130967745326171e-07,1.5654402949758646,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-24,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.900001525878906,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.154282767846641,7.14762926655828e-07,1.5690979495388702,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-25,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.279998779296875,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.065339362634741,7.04432974163535e-07,1.5464209098240003,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-26,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.900001525878906,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.154282767846641,7.14762926655828e-07,1.5690979495388702,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-27,7457928.0,6932479.0,46624424.0,53087424.0,37400224.0,146690367.0,5365304100.0,103195407.0,42.619998931884766,0.0,60019903.0,39166496.0,6.970755674408092,27.340550370667714,6.114114584213104,7.100977642680423e-07,1.5588566562877093,0.2670011453444656,0.6525584688132535,0.7377735261744853,0.2549603274221817,0.5816140925729378,0.5144359186451002,0.362421401177283
2012-04-30,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,42.599998474121094,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.964813137117452,7.946393714521933e-07,1.5022256060560186,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-02,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,43.20000076293945,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,7.062909474515241,8.058315183708403e-07,1.5233837946532014,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-03,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,42.7599983215332,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.990972035688062,7.976239297323361e-07,1.5078677627780086,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-04,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,41.529998779296875,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.789875385987002,7.74680124611711e-07,1.4644936577552803,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-07,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,41.5,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.7849707874041805,7.741205421708974e-07,1.4634357954072905,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-08,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,40.400001525878906,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.605128437690908,7.536017128896015e-07,1.4246459847585626,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-09,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,40.29999923706055,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.588778736285941,7.517363194910858e-07,1.421119552732552,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-10,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,40.310001373291016,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.590414018265107,7.519228944096785e-07,1.4214722631949666,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-11,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,39.099998474121094,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.392586685167702,7.293520968112742e-07,1.3788033100578132,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-14,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,38.45000076293945,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.286316432583437,7.17227359929593e-07,1.3558821072270657,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-15,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,38.15999984741211,1.07528,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.238903234025039,7.11817825810121e-07,1.3456556561310753,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
2012-05-16,9010806.0,7131203.0,45518772.0,46478019.0,32816666.0,152148882.0,5365304100.0,99801298.0,37.099998474121094,0.0,53609222.0,36507966.0,6.1164596429864995,28.357923272233535,6.065600141196416,6.92045082730749e-07,1.3082762837731245,0.23994895999301527,0.6810016008066672,0.785488856571103,0.21568785500507326,0.5371595668024277,0.4657055562543886,0.3288200319799448
